0 0.0384615
0.01 0.258794
0.02 0.423276
0.03 0.539514
0.04 0.614503
0.05 0.654644
0.06 0.665784
0.07 0.653231
0.08 0.621794
0.09 0.575798
0.1 0.519117
0.11 0.455195
0.12 0.387075
0.13 0.317416
0.14 0.248524
0.15 0.18237
0.16 0.120612
0.17 0.064618
0.18 0.0154882
0.19 -0.025928
0.2 -0.0590103
0.21 -0.0833488
0.22 -0.0987256
0.23 -0.105097
0.24 -0.102576
0.25 -0.0914157
0.26 -0.0719942
0.27 -0.0447976
0.28 -0.0104062
0.29 0.0305201
0.3 0.0772552
0.31 0.12902
0.32 0.184994
0.33 0.24433
0.34 0.30616
0.35 0.369612
0.36 0.433814
0.37 0.497908
0.38 0.561058
0.39 0.622455
0.4 0.681328
0.41 0.736949
0.42 0.788642
0.43 0.835784
0.44 0.877816
0.45 0.914242
0.46 0.944637
0.47 0.968648
0.48 0.985999
0.49 0.99649
0.5 1
0.51 0.99649
0.52 0.985999
0.53 0.968648
0.54 0.944637
0.55 0.914242
0.56 0.877816
0.57 0.835784
0.58 0.788642
0.59 0.736949
0.6 0.681328
0.61 0.622455
0.62 0.561058
0.63 0.497908
0.64 0.433814
0.65 0.369612
0.66 0.30616
0.67 0.24433
0.68 0.184994
0.69 0.12902
0.7 0.0772552
0.71 0.0305201
0.72 -0.0104062
0.73 -0.0447976
0.74 -0.0719942
0.75 -0.0914157
0.76 -0.102576
0.77 -0.105097
0.78 -0.0987256
0.79 -0.0833488
0.8 -0.0590103
0.81 -0.025928
0.82 0.0154882
0.83 0.064618
0.84 0.120612
0.85 0.18237
0.86 0.248524
0.87 0.317416
0.88 0.387075
0.89 0.455195
0.9 0.519117
0.91 0.575798
0.92 0.621794
0.93 0.653231
0.94 0.665784
0.95 0.654644
0.96 0.614503
0.97 0.539514
0.98 0.423276
0.99 0.258794
1 0.0384615
