0 0
0.01 0.0520126
0.02 0.0974107
0.03 0.13715
0.04 0.172065
0.05 0.202883
0.06 0.230234
0.07 0.254663
0.08 0.276637
0.09 0.296557
0.1 0.314764
0.11 0.331546
0.12 0.347145
0.13 0.361765
0.14 0.375574
0.15 0.388712
0.16 0.401291
0.17 0.413403
0.18 0.425123
0.19 0.436509
0.2 0.447607
0.21 0.458453
0.22 0.469073
0.23 0.479488
0.24 0.489715
0.25 0.499763
0.26 0.509642
0.27 0.519357
0.28 0.528914
0.29 0.538316
0.3 0.547567
0.31 0.55667
0.32 0.565627
0.33 0.574443
0.34 0.58312
0.35 0.591664
0.36 0.600079
0.37 0.608369
0.38 0.616539
0.39 0.624594
0.4 0.63254
0.41 0.640382
0.42 0.648125
0.43 0.655774
0.44 0.663334
0.45 0.670809
0.46 0.678204
0.47 0.685522
0.48 0.692766
0.49 0.69994
0.5 0.707046
0.51 0.714085
0.52 0.72106
0.53 0.727972
0.54 0.734822
0.55 0.741611
0.56 0.748339
0.57 0.755007
0.58 0.761615
0.59 0.768164
0.6 0.774654
0.61 0.781086
0.62 0.787462
0.63 0.793781
0.64 0.800045
0.65 0.806257
0.66 0.812417
0.67 0.818528
0.68 0.824593
0.69 0.830613
0.7 0.836591
0.71 0.84253
0.72 0.848432
0.73 0.854301
0.74 0.860137
0.75 0.865942
0.76 0.871719
0.77 0.877466
0.78 0.883185
0.79 0.888875
0.8 0.894533
0.81 0.900157
0.82 0.905743
0.83 0.911287
0.84 0.916784
0.85 0.922229
0.86 0.927616
0.87 0.93294
0.88 0.938196
0.89 0.943382
0.9 0.948496
0.91 0.953541
0.92 0.958525
0.93 0.963462
0.94 0.968371
0.95 0.973284
0.96 0.978245
0.97 0.98331
0.98 0.988556
0.99 0.994078
1 1
