0 0
0.01 0.00909297
0.02 0.0181859
0.03 0.0272789
0.04 0.0363719
0.05 0.0454649
0.06 0.0545578
0.07 0.0636508
0.08 0.0727438
0.09 0.0818368
0.1 0.0909297
0.11 0.100023
0.12 0.109116
0.13 0.118209
0.14 0.127302
0.15 0.136395
0.16 0.145488
0.17 0.154581
0.18 0.163674
0.19 0.172767
0.2 0.181859
0.21 0.190952
0.22 0.200045
0.23 0.209138
0.24 0.218231
0.25 0.227324
0.26 0.236417
0.27 0.24551
0.28 0.254603
0.29 0.263696
0.3 0.272789
0.31 0.281882
0.32 0.290975
0.33 0.300068
0.34 0.309161
0.35 0.318254
0.36 0.327347
0.37 0.33644
0.38 0.345533
0.39 0.354626
0.4 0.363719
0.41 0.372812
0.42 0.381905
0.43 0.390998
0.44 0.400091
0.45 0.409184
0.46 0.418277
0.47 0.42737
0.48 0.436463
0.49 0.445556
0.5 0.454649
0.51 0.463742
0.52 0.472835
0.53 0.481928
0.54 0.491021
0.55 0.500114
0.56 0.509207
0.57 0.5183
0.58 0.527393
0.59 0.536485
0.6 0.545578
0.61 0.554671
0.62 0.563764
0.63 0.572857
0.64 0.58195
0.65 0.591043
0.66 0.600136
0.67 0.609229
0.68 0.618322
0.69 0.627415
0.7 0.636508
0.71 0.645601
0.72 0.654694
0.73 0.663787
0.74 0.67288
0.75 0.681973
0.76 0.691066
0.77 0.700159
0.78 0.709252
0.79 0.718345
0.8 0.727438
0.81 0.736531
0.82 0.745624
0.83 0.754717
0.84 0.76381
0.85 0.772903
0.86 0.781996
0.87 0.791089
0.88 0.800182
0.89 0.809275
0.9 0.818368
0.91 0.827461
0.92 0.836554
0.93 0.845647
0.94 0.85474
0.95 0.863833
0.96 0.872926
0.97 0.882019
0.98 0.891111
0.99 0.900204
1 0.909297
