0 0
0.01 0.0249411
0.02 0.0493312
0.03 0.0731778
0.04 0.0964886
0.05 0.119271
0.06 0.141533
0.07 0.163283
0.08 0.184526
0.09 0.205273
0.1 0.225529
0.11 0.245303
0.12 0.264602
0.13 0.283434
0.14 0.301806
0.15 0.319727
0.16 0.337203
0.17 0.354243
0.18 0.370853
0.19 0.387042
0.2 0.402818
0.21 0.418188
0.22 0.433158
0.23 0.447739
0.24 0.461936
0.25 0.475757
0.26 0.48921
0.27 0.502303
0.28 0.515044
0.29 0.527439
0.3 0.539497
0.31 0.551225
0.32 0.562631
0.33 0.573722
0.34 0.584506
0.35 0.594991
0.36 0.605185
0.37 0.615094
0.38 0.624727
0.39 0.634091
0.4 0.643194
0.41 0.652043
0.42 0.660647
0.43 0.669012
0.44 0.677147
0.45 0.685059
0.46 0.692755
0.47 0.700243
0.48 0.707532
0.49 0.714628
0.5 0.721539
0.51 0.728273
0.52 0.734837
0.53 0.741239
0.54 0.747487
0.55 0.753588
0.56 0.75955
0.57 0.765381
0.58 0.771088
0.59 0.776679
0.6 0.782161
0.61 0.787542
0.62 0.79283
0.63 0.798032
0.64 0.803156
0.65 0.80821
0.66 0.8132
0.67 0.818136
0.68 0.823024
0.69 0.827873
0.7 0.832689
0.71 0.83748
0.72 0.842254
0.73 0.847019
0.74 0.851782
0.75 0.856551
0.76 0.861334
0.77 0.866138
0.78 0.87097
0.79 0.875839
0.8 0.880752
0.81 0.885716
0.82 0.89074
0.83 0.895831
0.84 0.900996
0.85 0.906243
0.86 0.91158
0.87 0.917015
0.88 0.922554
0.89 0.928207
0.9 0.933979
0.91 0.93988
0.92 0.945916
0.93 0.952095
0.94 0.958425
0.95 0.964914
0.96 0.971568
0.97 0.978396
0.98 0.985406
0.99 0.992605
1 1
