0 0.0384463
0.01 0.0399855
0.02 0.0416041
0.03 0.043314
0.04 0.045127
0.05 0.0470549
0.06 0.0491095
0.07 0.0513026
0.08 0.0536461
0.09 0.0561518
0.1 0.0588314
0.11 0.0616969
0.12 0.06476
0.13 0.0680466
0.14 0.0716606
0.15 0.0755063
0.16 0.0796341
0.17 0.0840946
0.18 0.0889383
0.19 0.0942157
0.2 0.0999774
0.21 0.106274
0.22 0.113155
0.23 0.120673
0.24 0.128876
0.25 0.137486
0.26 0.147971
0.27 0.159178
0.28 0.171383
0.29 0.184861
0.3 0.199887
0.31 0.216738
0.32 0.235689
0.33 0.257015
0.34 0.280993
0.35 0.307896
0.36 0.338002
0.37 0.371585
0.38 0.413191
0.39 0.449042
0.4 0.495604
0.41 0.550408
0.42 0.610985
0.43 0.674866
0.44 0.739583
0.45 0.802668
0.46 0.861651
0.47 0.914064
0.48 0.957438
0.49 0.989306
0.5 1.0072
0.51 0.989306
0.52 0.957438
0.53 0.914064
0.54 0.861651
0.55 0.802668
0.56 0.739583
0.57 0.674866
0.58 0.610985
0.59 0.550408
0.6 0.495604
0.61 0.449042
0.62 0.413191
0.63 0.371585
0.64 0.338002
0.65 0.307896
0.66 0.280993
0.67 0.257015
0.68 0.235689
0.69 0.216738
0.7 0.199887
0.71 0.184861
0.72 0.171383
0.73 0.159178
0.74 0.147971
0.75 0.137817
0.76 0.128876
0.77 0.120673
0.78 0.113155
0.79 0.106274
0.8 0.0999774
0.81 0.0942157
0.82 0.0889383
0.83 0.0840946
0.84 0.0796341
0.85 0.0755063
0.86 0.0716606
0.87 0.0680466
0.88 0.06476
0.89 0.0616969
0.9 0.0588314
0.91 0.0561518
0.92 0.0536461
0.93 0.0513026
0.94 0.0491095
0.95 0.0470549
0.96 0.045127
0.97 0.043314
0.98 0.0416041
0.99 0.0399855
1 0.0384463
