0 0.0379606
0.01 0.0398126
0.02 0.0416458
0.03 0.0434856
0.04 0.0453573
0.05 0.0472863
0.06 0.0492979
0.07 0.0514175
0.08 0.0536705
0.09 0.0560822
0.1 0.058678
0.11 0.0614832
0.12 0.0645232
0.13 0.0678234
0.14 0.071409
0.15 0.0753056
0.16 0.0795384
0.17 0.0841327
0.18 0.089114
0.19 0.0945077
0.2 0.100339
0.21 0.106633
0.22 0.113416
0.23 0.120712
0.24 0.128548
0.25 0.152173
0.26 0.153014
0.27 0.15748
0.28 0.165494
0.29 0.176981
0.3 0.191863
0.31 0.210066
0.32 0.231513
0.33 0.256128
0.34 0.283835
0.35 0.314558
0.36 0.34822
0.37 0.384746
0.38 0.42406
0.39 0.466085
0.4 0.510746
0.41 0.557966
0.42 0.607669
0.43 0.65978
0.44 0.714221
0.45 0.770918
0.46 0.829793
0.47 0.890771
0.48 0.953776
0.49 1.01873
0.5 1.08556
0.51 1.01873
0.52 0.953776
0.53 0.890771
0.54 0.829793
0.55 0.770918
0.56 0.714221
0.57 0.65978
0.58 0.607669
0.59 0.557966
0.6 0.510746
0.61 0.466085
0.62 0.42406
0.63 0.384746
0.64 0.34822
0.65 0.314558
0.66 0.283835
0.67 0.256128
0.68 0.231513
0.69 0.210066
0.7 0.191863
0.71 0.176981
0.72 0.165494
0.73 0.15748
0.74 0.153014
0.75 0.136948
0.76 0.128548
0.77 0.120712
0.78 0.113416
0.79 0.106633
0.8 0.100339
0.81 0.0945077
0.82 0.089114
0.83 0.0841327
0.84 0.0795384
0.85 0.0753056
0.86 0.071409
0.87 0.0678234
0.88 0.0645232
0.89 0.0614832
0.9 0.058678
0.91 0.0560822
0.92 0.0536705
0.93 0.0514175
0.94 0.0492979
0.95 0.0472863
0.96 0.0453573
0.97 0.0434856
0.98 0.0416458
0.99 0.0398126
1 0.0379606
