0 -0.000390625
0.01 -0.00025
0.02 -0.000109375
0.03 3.125e-05
0.04 0.000171875
0.05 0.0003125
0.06 0.000453125
0.07 0.00059375
0.08 0.000734375
0.09 0.000875
0.1 0.00101562
0.11 0.00115625
0.12 0.00129687
0.13 0.001125
0.14 0.00220312
0.15 0.00328125
0.16 0.00435937
0.17 0.0054375
0.18 0.00651562
0.19 0.00759375
0.2 0.00867188
0.21 0.00975
0.22 0.0108281
0.23 0.0119063
0.24 0.0129844
0.25 0.0132812
0.26 0.0162344
0.27 0.0191875
0.28 0.0221406
0.29 0.0250937
0.3 0.0280469
0.31 0.031
0.32 0.0339531
0.33 0.0369063
0.34 0.0398594
0.35 0.0428125
0.36 0.0457656
0.37 0.0487188
0.38 0.0522969
0.39 0.0580625
0.4 0.0638281
0.41 0.0695938
0.42 0.0753594
0.43 0.081125
0.44 0.0868906
0.45 0.0926563
0.46 0.0984219
0.47 0.104188
0.48 0.109953
0.49 0.115719
0.5 0.120703
0.51 0.130219
0.52 0.139734
0.53 0.14925
0.54 0.158766
0.55 0.168281
0.56 0.177797
0.57 0.187313
0.58 0.196828
0.59 0.206344
0.6 0.215859
0.61 0.225375
0.62 0.234891
0.63 0.245969
0.64 0.260172
0.65 0.274375
0.66 0.288578
0.67 0.302781
0.68 0.316984
0.69 0.331188
0.7 0.345391
0.71 0.359594
0.72 0.373797
0.73 0.388
0.74 0.402203
0.75 0.415625
0.76 0.435453
0.77 0.455281
0.78 0.475109
0.79 0.494938
0.8 0.514766
0.81 0.534594
0.82 0.554422
0.83 0.57425
0.84 0.594078
0.85 0.613906
0.86 0.633734
0.87 0.653562
0.88 0.675891
0.89 0.702281
0.9 0.728672
0.91 0.755063
0.92 0.781453
0.93 0.807844
0.94 0.834234
0.95 0.860625
0.96 0.887016
0.97 0.913406
0.98 0.939797
0.99 0.966188
1 0.992578
