0 0.135804
0.01 0.151653
0.02 0.167502
0.03 0.18335
0.04 0.199199
0.05 0.215048
0.06 0.230897
0.07 0.246746
0.08 0.262594
0.09 0.278443
0.1 0.294292
0.11 0.310141
0.12 0.325989
0.13 0.341838
0.14 0.357687
0.15 0.373536
0.16 0.389385
0.17 0.405233
0.18 0.421082
0.19 0.436931
0.2 0.45278
0.21 0.468628
0.22 0.484477
0.23 0.500326
0.24 0.516175
0.25 0.506532
0.26 0.514768
0.27 0.523003
0.28 0.531239
0.29 0.539474
0.3 0.54771
0.31 0.555945
0.32 0.564181
0.33 0.572416
0.34 0.580651
0.35 0.588887
0.36 0.597122
0.37 0.605358
0.38 0.613593
0.39 0.621829
0.4 0.630064
0.41 0.6383
0.42 0.646535
0.43 0.654771
0.44 0.663006
0.45 0.671242
0.46 0.679477
0.47 0.687713
0.48 0.695948
0.49 0.704184
0.5 0.709945
0.51 0.716288
0.52 0.722632
0.53 0.728976
0.54 0.73532
0.55 0.741663
0.56 0.748007
0.57 0.754351
0.58 0.760695
0.59 0.767039
0.6 0.773382
0.61 0.779726
0.62 0.78607
0.63 0.792414
0.64 0.798757
0.65 0.805101
0.66 0.811445
0.67 0.817789
0.68 0.824133
0.69 0.830476
0.7 0.83682
0.71 0.843164
0.72 0.849508
0.73 0.855851
0.74 0.862195
0.75 0.867698
0.76 0.873051
0.77 0.878405
0.78 0.883758
0.79 0.889111
0.8 0.894465
0.81 0.899818
0.82 0.905172
0.83 0.910525
0.84 0.915879
0.85 0.921232
0.86 0.926586
0.87 0.931939
0.88 0.937293
0.89 0.942646
0.9 0.948
0.91 0.953353
0.92 0.958706
0.93 0.96406
0.94 0.969413
0.95 0.974767
0.96 0.98012
0.97 0.985474
0.98 0.990827
0.99 0.996181
1 1.00153
