0 -0.003125
0.01 -0.0025625
0.02 -0.002
0.03 -0.0014375
0.04 -0.000875
0.05 -0.0003125
0.06 0.00025
0.07 0.0008125
0.08 0.001375
0.09 0.0019375
0.1 0.0025
0.11 0.0030625
0.12 0.003625
0.13 0.0041875
0.14 0.00475
0.15 0.0053125
0.16 0.005875
0.17 0.0064375
0.18 0.007
0.19 0.0075625
0.2 0.008125
0.21 0.0086875
0.22 0.00925
0.23 0.0098125
0.24 0.010375
0.25 0.0046875
0.26 0.009
0.27 0.0133125
0.28 0.017625
0.29 0.0219375
0.3 0.02625
0.31 0.0305625
0.32 0.034875
0.33 0.0391875
0.34 0.0435
0.35 0.0478125
0.36 0.052125
0.37 0.0564375
0.38 0.06075
0.39 0.0650625
0.4 0.069375
0.41 0.0736875
0.42 0.078
0.43 0.0823125
0.44 0.086625
0.45 0.0909375
0.46 0.09525
0.47 0.0995625
0.48 0.103875
0.49 0.108188
0.5 0.10625
0.51 0.118062
0.52 0.129875
0.53 0.141687
0.54 0.1535
0.55 0.165313
0.56 0.177125
0.57 0.188938
0.58 0.20075
0.59 0.212562
0.6 0.224375
0.61 0.236187
0.62 0.248
0.63 0.259813
0.64 0.271625
0.65 0.283438
0.66 0.29525
0.67 0.307063
0.68 0.318875
0.69 0.330688
0.7 0.3425
0.71 0.354313
0.72 0.366125
0.73 0.377938
0.74 0.38975
0.75 0.395312
0.76 0.418375
0.77 0.441437
0.78 0.4645
0.79 0.487563
0.8 0.510625
0.81 0.533688
0.82 0.55675
0.83 0.579813
0.84 0.602875
0.85 0.625938
0.86 0.649
0.87 0.672063
0.88 0.695125
0.89 0.718188
0.9 0.74125
0.91 0.764313
0.92 0.787375
0.93 0.810438
0.94 0.8335
0.95 0.856563
0.96 0.879625
0.97 0.902688
0.98 0.92575
0.99 0.948813
1 0.971875
