0 0
0.01 0.0682525
0.02 0.1204
0.03 0.16115
0.04 0.193894
0.05 0.221041
0.06 0.244282
0.07 0.264784
0.08 0.283346
0.09 0.300503
0.1 0.316608
0.11 0.331896
0.12 0.346518
0.13 0.360576
0.14 0.374136
0.15 0.387248
0.16 0.39995
0.17 0.412271
0.18 0.424239
0.19 0.435879
0.2 0.447214
0.21 0.458264
0.22 0.469051
0.23 0.479593
0.24 0.489905
0.25 0.500005
0.26 0.509904
0.27 0.519615
0.28 0.529148
0.29 0.538514
0.3 0.54772
0.31 0.556774
0.32 0.565684
0.33 0.574456
0.34 0.583096
0.35 0.591609
0.36 0.600001
0.37 0.608277
0.38 0.616442
0.39 0.6245
0.4 0.632456
0.41 0.640312
0.42 0.648073
0.43 0.655743
0.44 0.663324
0.45 0.67082
0.46 0.678233
0.47 0.685566
0.48 0.692821
0.49 0.7
0.5 0.707107
0.51 0.714143
0.52 0.721111
0.53 0.728011
0.54 0.734847
0.55 0.741619
0.56 0.748331
0.57 0.754983
0.58 0.761577
0.59 0.768114
0.6 0.774597
0.61 0.781025
0.62 0.787401
0.63 0.793726
0.64 0.800001
0.65 0.806226
0.66 0.812404
0.67 0.818535
0.68 0.824621
0.69 0.830661
0.7 0.836659
0.71 0.842614
0.72 0.848527
0.73 0.8544
0.74 0.860233
0.75 0.866027
0.76 0.871782
0.77 0.877499
0.78 0.883179
0.79 0.888821
0.8 0.894427
0.81 0.899997
0.82 0.905533
0.83 0.911035
0.84 0.916505
0.85 0.921945
0.86 0.927357
0.87 0.932741
0.88 0.938099
0.89 0.943429
0.9 0.948729
0.91 0.953994
0.92 0.959215
0.93 0.964383
0.94 0.969487
0.95 0.974522
0.96 0.979491
0.97 0.98442
0.98 0.989374
0.99 0.994487
1 1
