0 0
0.01 0.0244111
0.02 0.0485128
0.03 0.072305
0.04 0.0957878
0.05 0.118961
0.06 0.141825
0.07 0.164379
0.08 0.186624
0.09 0.20856
0.1 0.230186
0.11 0.251502
0.12 0.272509
0.13 0.293207
0.14 0.313595
0.15 0.333674
0.16 0.353443
0.17 0.372903
0.18 0.392053
0.19 0.410894
0.2 0.429426
0.21 0.447648
0.22 0.46556
0.23 0.483163
0.24 0.500457
0.25 0.517441
0.26 0.534116
0.27 0.550481
0.28 0.566537
0.29 0.582283
0.3 0.59772
0.31 0.612847
0.32 0.627665
0.33 0.642174
0.34 0.656373
0.35 0.670262
0.36 0.683842
0.37 0.697113
0.38 0.710074
0.39 0.722726
0.4 0.735068
0.41 0.747101
0.42 0.758825
0.43 0.770238
0.44 0.781343
0.45 0.792138
0.46 0.802623
0.47 0.8128
0.48 0.822666
0.49 0.832223
0.5 0.841471
0.51 0.850409
0.52 0.859038
0.53 0.867357
0.54 0.875367
0.55 0.883068
0.56 0.890459
0.57 0.89754
0.58 0.904312
0.59 0.910775
0.6 0.916928
0.61 0.922772
0.62 0.928306
0.63 0.93353
0.64 0.938446
0.65 0.943052
0.66 0.947348
0.67 0.951335
0.68 0.955012
0.69 0.95838
0.7 0.961439
0.71 0.964188
0.72 0.966628
0.73 0.968758
0.74 0.970579
0.75 0.97209
0.76 0.973292
0.77 0.974184
0.78 0.974767
0.79 0.97504
0.8 0.975004
0.81 0.974659
0.82 0.974004
0.83 0.973039
0.84 0.971765
0.85 0.970182
0.86 0.968289
0.87 0.966087
0.88 0.963575
0.89 0.960754
0.9 0.957624
0.91 0.954184
0.92 0.950434
0.93 0.946375
0.94 0.942007
0.95 0.937329
0.96 0.932341
0.97 0.927045
0.98 0.921438
0.99 0.915523
1 0.909297
