0 0
0.01 0.0446777
0.02 0.085339
0.03 0.12237
0.04 0.156128
0.05 0.186941
0.06 0.215109
0.07 0.240909
0.08 0.264593
0.09 0.286392
0.1 0.306516
0.11 0.325155
0.12 0.342482
0.13 0.358651
0.14 0.373804
0.15 0.388066
0.16 0.401548
0.17 0.414351
0.18 0.426564
0.19 0.438264
0.2 0.449521
0.21 0.460393
0.22 0.470932
0.23 0.481185
0.24 0.491187
0.25 0.500973
0.26 0.51057
0.27 0.519999
0.28 0.52928
0.29 0.538427
0.3 0.547453
0.31 0.556367
0.32 0.565175
0.33 0.573882
0.34 0.582493
0.35 0.591009
0.36 0.599431
0.37 0.60776
0.38 0.615996
0.39 0.624138
0.4 0.632186
0.41 0.640139
0.42 0.647996
0.43 0.655756
0.44 0.663421
0.45 0.67099
0.46 0.678464
0.47 0.685844
0.48 0.693131
0.49 0.700328
0.5 0.707436
0.51 0.714458
0.52 0.721398
0.53 0.72826
0.54 0.735046
0.55 0.741761
0.56 0.748408
0.57 0.754993
0.58 0.761519
0.59 0.767991
0.6 0.774413
0.61 0.780788
0.62 0.78712
0.63 0.793413
0.64 0.799669
0.65 0.805892
0.66 0.812082
0.67 0.818241
0.68 0.82437
0.69 0.830469
0.7 0.836539
0.71 0.842577
0.72 0.848581
0.73 0.854551
0.74 0.860483
0.75 0.866373
0.76 0.872218
0.77 0.878013
0.78 0.883755
0.79 0.889438
0.8 0.895059
0.81 0.900614
0.82 0.906099
0.83 0.91151
0.84 0.916847
0.85 0.922108
0.86 0.927294
0.87 0.932409
0.88 0.937457
0.89 0.942446
0.9 0.947388
0.91 0.952297
0.92 0.957191
0.93 0.962096
0.94 0.96704
0.95 0.972058
0.96 0.977192
0.97 0.982491
0.98 0.988013
0.99 0.993823
1 1
